Date,Time,Outlet_Name,Outlet_Location,Total_Price
24/02/2023,15:48,Outlet AJ,," Rp 48,000 "
24/02/2023,15:47,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:47,Outlet F,," Rp 40,000 "
24/02/2023,15:47,Outlet S,," Rp 123,750 "
24/02/2023,15:47,Outlet F,," Rp 40,000 "
24/02/2023,15:47,Outlet K,," Rp 38,000 "
24/02/2023,15:47,Outlet K,," Rp 38,000 "
24/02/2023,15:47,Outlet K,," Rp 38,000 "
24/02/2023,15:47,Outlet Q,," Rp 23,000 "
24/02/2023,15:46,Outlet AA,Location B," Rp 50,900 "
24/02/2023,15:46,Outlet AA,Location B," Rp 50,900 "
24/02/2023,15:46,Outlet W,," Rp 20,000 "
24/02/2023,15:46,Outlet AZ,," Rp 65,000 "
24/02/2023,15:46,Outlet S,," Rp 123,750 "
24/02/2023,15:46,Outlet I,," Rp 54,000 "
24/02/2023,15:46,Outlet I,," Rp 54,000 "
24/02/2023,15:45,Outlet F,," Rp 70,000 "
24/02/2023,15:45,Outlet AS,," Rp 250,000 "
24/02/2023,15:45,Outlet AS,," Rp 250,000 "
24/02/2023,15:45,Outlet BB,," Rp 40,000 "
24/02/2023,15:45,Outlet BB,," Rp 40,000 "
24/02/2023,15:45,Outlet G,," Rp 519,200 "
24/02/2023,15:45,Outlet W,," Rp 24,000 "
24/02/2023,15:45,Outlet BF,," Rp 26,000 "
24/02/2023,15:44,Outlet T,," Rp 44,000 "
24/02/2023,15:44,Outlet S,," Rp 123,750 "
24/02/2023,15:44,Outlet H,," Rp 180,000 "
24/02/2023,15:44,Outlet H,," Rp 180,000 "
24/02/2023,15:44,Outlet H,," Rp 180,000 "
24/02/2023,15:44,Outlet H,," Rp 180,000 "
24/02/2023,15:44,Outlet T,," Rp 44,000 "
24/02/2023,15:43,Outlet C,Location A," Rp 80,000 "
24/02/2023,15:43,Outlet C,Location A," Rp 80,000 "
24/02/2023,15:43,Outlet F,," Rp 50,000 "
24/02/2023,15:42,Outlet K,," Rp 42,000 "
24/02/2023,15:42,Outlet K,," Rp 42,000 "
24/02/2023,15:42,Outlet BF,," Rp 1,000 "
24/02/2023,15:41,Outlet F,," Rp 50,000 "
24/02/2023,15:41,Outlet AF,," Rp 180,000 "
24/02/2023,15:40,Outlet D,Location A," Rp 30,000 "
24/02/2023,15:40,Outlet D,Location A," Rp 30,000 "
24/02/2023,15:40,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:40,Outlet S,," Rp 230,000 "
24/02/2023,15:40,Outlet S,," Rp 230,000 "
24/02/2023,15:40,Outlet I,," Rp 70,000 "
24/02/2023,15:39,Outlet V,," Rp 317,790 "
24/02/2023,15:39,Outlet AE,," Rp 49,500 "
24/02/2023,15:39,Outlet AF,," Rp 45,000 "
24/02/2023,15:38,Outlet F,," Rp 70,000 "
24/02/2023,15:38,Outlet AD,," Rp 49,500 "
24/02/2023,15:38,Outlet S,," Rp 131,750 "
24/02/2023,15:38,Outlet S,," Rp 131,750 "
24/02/2023,15:38,Outlet BB,," Rp 35,000 "
24/02/2023,15:37,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:37,Outlet BD,," Rp 27,500 "
24/02/2023,15:37,Outlet E,Location A," Rp 27,750 "
24/02/2023,15:37,Outlet F,," Rp 35,000 "
24/02/2023,15:37,Outlet I,," Rp 39,000 "
24/02/2023,15:36,Outlet I,," Rp 39,000 "
24/02/2023,15:36,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:36,Outlet I,," Rp 35,000 "
24/02/2023,15:36,Outlet F,," Rp 5,000 "
24/02/2023,15:36,Outlet F,," Rp 5,000 "
24/02/2023,15:36,Outlet AJ,," Rp 70,000 "
24/02/2023,15:35,Outlet AT,," Rp 40,000 "
24/02/2023,15:35,Outlet AT,," Rp 40,000 "
24/02/2023,15:35,Outlet BB,," Rp 35,000 "
24/02/2023,15:35,Outlet AE,," Rp 44,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:35,Outlet AF,," Rp 440,000 "
24/02/2023,15:34,Outlet T,," Rp 49,000 "
24/02/2023,15:34,Outlet BB,," Rp 40,000 "
24/02/2023,15:34,Outlet BB,," Rp 40,000 "
24/02/2023,15:34,Outlet I,," Rp 34,000 "
24/02/2023,15:34,Outlet X,," Rp 198,000 "
24/02/2023,15:34,Outlet AR,," Rp 118,500 "
24/02/2023,15:34,Outlet AR,," Rp 118,500 "
24/02/2023,15:34,Outlet AR,," Rp 118,500 "
24/02/2023,15:34,Outlet AS,," Rp 52,000 "
24/02/2023,15:34,Outlet AS,," Rp 52,000 "
24/02/2023,15:34,Outlet AS,," Rp 52,000 "
24/02/2023,15:34,Outlet S,," Rp 112,500 "
24/02/2023,15:34,Outlet BM,,
24/02/2023,15:34,Outlet E,Location A," Rp 27,750 "
24/02/2023,15:33,Outlet D,Location A," Rp 7,000 "
24/02/2023,15:33,Outlet AU,," Rp 305,785 "
24/02/2023,15:33,Outlet AU,," Rp 305,785 "
24/02/2023,15:33,Outlet AU,," Rp 305,785 "
24/02/2023,15:33,Outlet AU,," Rp 305,785 "
24/02/2023,15:33,Outlet M,," Rp 39,000 "
24/02/2023,15:33,Outlet V,," Rp 1,447,710 "
24/02/2023,15:33,Outlet V,," Rp 1,447,710 "
24/02/2023,15:33,Outlet V,," Rp 1,447,710 "
24/02/2023,15:33,Outlet V,," Rp 1,447,710 "
24/02/2023,15:33,Outlet V,," Rp 1,447,710 "
24/02/2023,15:32,Outlet F,," Rp 50,000 "
24/02/2023,15:32,Outlet AS,," Rp 100,000 "
24/02/2023,15:32,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:32,Outlet K,," Rp 29,000 "
24/02/2023,15:31,Outlet AQ,," Rp 70,000 "
24/02/2023,15:31,Outlet I,," Rp 39,000 "
24/02/2023,15:31,Outlet R,," Rp 42,000 "
24/02/2023,15:30,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:30,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:29,Outlet B,," Rp 123,000 "
24/02/2023,15:29,Outlet I,," Rp 39,000 "
24/02/2023,15:29,Outlet C,Location A," Rp 45,000 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet B,," Rp 2,457,200 "
24/02/2023,15:29,Outlet E,Location A," Rp 44,400 "
24/02/2023,15:29,Outlet AS,," Rp 52,000 "
24/02/2023,15:29,Outlet AS,," Rp 52,000 "
24/02/2023,15:29,Outlet F,," Rp 50,000 "
24/02/2023,15:28,Outlet I,," Rp 35,000 "
24/02/2023,15:28,Outlet G,," Rp 89,100 "
24/02/2023,15:28,Outlet S,," Rp 142,750 "
24/02/2023,15:28,Outlet S,," Rp 142,750 "
24/02/2023,15:28,Outlet S,," Rp 142,750 "
24/02/2023,15:27,Outlet AM,," Rp 46,000 "
24/02/2023,15:27,Outlet AD,," Rp 57,200 "
24/02/2023,15:27,Outlet I,," Rp 37,000 "
24/02/2023,15:27,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:26,Outlet BF,," Rp 26,000 "
24/02/2023,15:26,Outlet AJ,," Rp 123,000 "
24/02/2023,15:26,Outlet AJ,," Rp 123,000 "
24/02/2023,15:26,Outlet B,," Rp 157,300 "
24/02/2023,15:26,Outlet B,," Rp 157,300 "
24/02/2023,15:26,Outlet BD,," Rp 231,000 "
24/02/2023,15:26,Outlet BD,," Rp 231,000 "
24/02/2023,15:26,Outlet BD,," Rp 231,000 "
24/02/2023,15:25,Outlet T,," Rp 49,000 "
24/02/2023,15:25,Outlet V,," Rp 1,651,331 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet B,," Rp 352,400 "
24/02/2023,15:25,Outlet S,," Rp 123,750 "
24/02/2023,15:25,Outlet C,Location A," Rp 70,000 "
24/02/2023,15:24,Outlet B,," Rp 171,500 "
24/02/2023,15:24,Outlet B,," Rp 171,500 "
24/02/2023,15:24,Outlet K,," Rp 19,000 "
24/02/2023,15:24,Outlet C,Location A," Rp 70,000 "
24/02/2023,15:24,Outlet S,," Rp 123,750 "
24/02/2023,15:23,Outlet AA,Location B," Rp 24,900 "
24/02/2023,15:23,Outlet B,," Rp 110,000 "
24/02/2023,15:23,Outlet B,," Rp 110,000 "
24/02/2023,15:23,Outlet AC,," Rp 20,000 "
24/02/2023,15:23,Outlet AC,," Rp 20,000 "
24/02/2023,15:23,Outlet Q,," Rp 48,000 "
24/02/2023,15:23,Outlet D,Location A," Rp 24,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:23,Outlet B,," Rp 473,000 "
24/02/2023,15:22,Outlet M,," Rp 36,000 "
24/02/2023,15:22,Outlet S,," Rp 106,250 "
24/02/2023,15:22,Outlet AS,," Rp 50,000 "
24/02/2023,15:22,Outlet AS,," Rp 50,000 "
24/02/2023,15:22,Outlet AS,," Rp 50,000 "
24/02/2023,15:22,Outlet AA,Location B," Rp 24,900 "
24/02/2023,15:22,Outlet Q,," Rp 23,000 "
24/02/2023,15:22,Outlet AS,," Rp 40,000 "
24/02/2023,15:22,Outlet AS,," Rp 40,000 "
24/02/2023,15:21,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:21,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:21,Outlet Y,," Rp 87,780 "
24/02/2023,15:21,Outlet B,," Rp 195,100 "
24/02/2023,15:21,Outlet B,," Rp 195,100 "
24/02/2023,15:21,Outlet B,," Rp 195,100 "
24/02/2023,15:21,Outlet B,," Rp 195,100 "
24/02/2023,15:21,Outlet B,," Rp 195,100 "
24/02/2023,15:21,Outlet AY,," Rp 49,000 "
24/02/2023,15:21,Outlet G,," Rp 253,000 "
24/02/2023,15:20,Outlet BH,," Rp 50,000 "
24/02/2023,15:20,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:20,Outlet T,," Rp 44,000 "
24/02/2023,15:20,Outlet W,," Rp 45,000 "
24/02/2023,15:19,Outlet BE,," Rp 99,000 "
24/02/2023,15:19,Outlet B,," Rp 157,300 "
24/02/2023,15:19,Outlet B,," Rp 157,300 "
24/02/2023,15:19,Outlet B,," Rp 157,300 "
24/02/2023,15:19,Outlet AT,," Rp 40,000 "
24/02/2023,15:19,Outlet AT,," Rp 40,000 "
24/02/2023,15:19,Outlet F,,
24/02/2023,15:19,Outlet Q,," Rp 43,000 "
24/02/2023,15:19,Outlet Q,," Rp 43,000 "
24/02/2023,15:19,Outlet AG,," Rp 107,800 "
24/02/2023,15:19,Outlet T,," Rp 44,000 "
24/02/2023,15:19,Outlet J,," Rp 115,000 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:19,Outlet B,," Rp 341,700 "
24/02/2023,15:18,Outlet V,," Rp 153,010 "
24/02/2023,15:18,Outlet S,," Rp 123,750 "
24/02/2023,15:18,Outlet L,," Rp 86,000 "
24/02/2023,15:17,Outlet B,," Rp 80,400 "
24/02/2023,15:17,Outlet B,," Rp 80,400 "
24/02/2023,15:17,Outlet V,," Rp 635,580 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet B,," Rp 781,600 "
24/02/2023,15:17,Outlet BE,," Rp 99,000 "
24/02/2023,15:16,Outlet M,," Rp 36,000 "
24/02/2023,15:16,Outlet F,," Rp 300,000 "
24/02/2023,15:15,Outlet AE,," Rp 38,500 "
24/02/2023,15:15,Outlet AH,," Rp 24,000 "
24/02/2023,15:15,Outlet AH,," Rp 24,000 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet B,," Rp 769,800 "
24/02/2023,15:15,Outlet S,," Rp 123,750 "
24/02/2023,15:14,Outlet K,," Rp 20,000 "
24/02/2023,15:14,Outlet V,," Rp 853,325 "
24/02/2023,15:13,Outlet V,," Rp 823,325 "
24/02/2023,15:13,Outlet B,," Rp 110,000 "
24/02/2023,15:13,Outlet B,," Rp 110,000 "
24/02/2023,15:12,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:11,Outlet J,," Rp 72,000 "
24/02/2023,15:11,Outlet AF,," Rp 40,000 "
24/02/2023,15:11,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:11,Outlet D,Location A," Rp 20,000 "
24/02/2023,15:10,Outlet R,, Rp 1 
24/02/2023,15:09,Outlet E,Location A," Rp 55,500 "
24/02/2023,15:09,Outlet E,Location A," Rp 55,500 "
24/02/2023,15:09,Outlet F,," Rp 40,000 "
24/02/2023,15:09,Outlet Q,," Rp 50,000 "
24/02/2023,15:09,Outlet Q,," Rp 50,000 "
24/02/2023,15:08,Outlet S,," Rp 118,750 "
24/02/2023,15:08,Outlet T,," Rp 49,000 "
24/02/2023,15:08,Outlet F,," Rp 50,000 "
24/02/2023,15:08,Outlet V,," Rp 29,425 "
24/02/2023,15:07,Outlet V,," Rp 29,425 "
24/02/2023,15:07,Outlet V,," Rp 58,850 "
24/02/2023,15:07,Outlet S,," Rp 123,750 "
24/02/2023,15:07,Outlet AF,," Rp 150,000 "
24/02/2023,15:07,Outlet AF,," Rp 150,000 "
24/02/2023,15:06,Outlet T,," Rp 49,000 "
24/02/2023,15:06,Outlet AL,," Rp 61,050 "
24/02/2023,15:06,Outlet E,Location A," Rp 49,950 "
24/02/2023,15:06,Outlet E,Location A," Rp 49,950 "
24/02/2023,15:05,Outlet V,," Rp 217,745 "
24/02/2023,15:05,Outlet T,," Rp 49,000 "
24/02/2023,15:05,Outlet K,," Rp 20,000 "
24/02/2023,15:05,Outlet AP,," Rp 49,950 "
24/02/2023,15:05,Outlet S,," Rp 123,750 "
24/02/2023,15:04,Outlet AG,," Rp 60,000 "
24/02/2023,15:04,Outlet Y,," Rp 123,585 "
24/02/2023,15:04,Outlet AI,," Rp 50,000 "
24/02/2023,15:04,Outlet I,," Rp 39,000 "
24/02/2023,15:03,Outlet V,," Rp 665,005 "
24/02/2023,15:03,Outlet V,," Rp 665,005 "
24/02/2023,15:03,Outlet V,," Rp 665,005 "
24/02/2023,15:03,Outlet AE,," Rp 27,500 "
24/02/2023,15:03,Outlet AE,," Rp 27,500 "
24/02/2023,15:03,Outlet F,," Rp 70,000 "
24/02/2023,15:02,Outlet AF,," Rp 120,000 "
24/02/2023,15:02,Outlet I,," Rp 39,000 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet V,," Rp 1,853,775 "
24/02/2023,15:02,Outlet T,," Rp 49,000 "
24/02/2023,15:02,Outlet S,," Rp 123,750 "
24/02/2023,15:01,Outlet D,Location A," Rp 10,000 "
24/02/2023,15:01,Outlet F,," Rp 110,000 "
24/02/2023,15:01,Outlet F,," Rp 110,000 "
24/02/2023,15:01,Outlet F,," Rp 110,000 "
24/02/2023,15:01,Outlet I,," Rp 35,000 "
24/02/2023,15:01,Outlet AH,," Rp 12,000 "
24/02/2023,15:00,Outlet Q,," Rp 50,000 "
24/02/2023,15:00,Outlet Q,," Rp 50,000 "
24/02/2023,15:00,Outlet BE,," Rp 99,000 "
24/02/2023,15:00,Outlet T,," Rp 49,000 "
24/02/2023,15:00,Outlet AS,," Rp 110,000 "
24/02/2023,15:00,Outlet AS,," Rp 110,000 "
24/02/2023,15:00,Outlet AS,," Rp 110,000 "
24/02/2023,15:00,Outlet AS,," Rp 110,000 "
24/02/2023,15:00,Outlet AS,," Rp 110,000 "
24/02/2023,15:00,Outlet F,," Rp 50,000 "
24/02/2023,14:59,Outlet E,Location A," Rp 22,200 "
24/02/2023,14:59,Outlet I,," Rp 39,000 "
24/02/2023,14:59,Outlet G,," Rp 124,300 "
24/02/2023,14:59,Outlet E,Location A," Rp 49,950 "
24/02/2023,14:59,Outlet E,Location A," Rp 49,950 "
24/02/2023,14:59,Outlet BE,," Rp 99,000 "
24/02/2023,14:59,Outlet AH,," Rp 60,000 "
24/02/2023,14:59,Outlet AH,," Rp 60,000 "
24/02/2023,14:59,Outlet S,," Rp 123,750 "
24/02/2023,14:59,Outlet D,Location A," Rp 10,000 "
24/02/2023,14:58,Outlet AA,Location B," Rp 24,900 "
24/02/2023,14:58,Outlet AT,," Rp 52,000 "
24/02/2023,14:58,Outlet AT,," Rp 52,000 "
24/02/2023,14:58,Outlet AH,," Rp 48,000 "
24/02/2023,14:58,Outlet AH,," Rp 48,000 "
24/02/2023,14:58,Outlet M,," Rp 106,000 "
24/02/2023,14:58,Outlet M,," Rp 106,000 "
24/02/2023,14:57,Outlet C,Location A," Rp 35,000 "
24/02/2023,14:57,Outlet AH,," Rp 60,000 "
24/02/2023,14:57,Outlet AH,," Rp 60,000 "
24/02/2023,14:57,Outlet U,," Rp 45,000 "
24/02/2023,14:57,Outlet F,," Rp 50,000 "
24/02/2023,14:55,Outlet F,," Rp 50,000 "
24/02/2023,14:55,Outlet D,Location A," Rp 10,000 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AU,," Rp 1,616,963 "
24/02/2023,14:55,Outlet AY,," Rp 50,000 "
24/02/2023,14:55,Outlet W,," Rp 75,000 "
24/02/2023,14:55,Outlet W,," Rp 75,000 "
24/02/2023,14:55,Outlet F,," Rp 75,000 "
24/02/2023,14:55,Outlet F,," Rp 75,000 "
24/02/2023,14:54,Outlet G,," Rp 56,500 "
24/02/2023,14:54,Outlet AE,," Rp 44,000 "
24/02/2023,14:54,Outlet AE,," Rp 44,000 "
24/02/2023,14:54,Outlet S,," Rp 123,750 "
24/02/2023,14:53,Outlet J,," Rp 79,000 "
24/02/2023,14:53,Outlet BD,," Rp 55,000 "
24/02/2023,14:53,Outlet C,Location A," Rp 45,000 "
24/02/2023,14:53,Outlet F,," Rp 50,000 "
24/02/2023,14:53,Outlet AT,," Rp 24,000 "
24/02/2023,14:52,Outlet S,," Rp 123,750 "
24/02/2023,14:52,Outlet G,," Rp 1,075,800 "
24/02/2023,14:52,Outlet F,," Rp 35,000 "
24/02/2023,14:52,Outlet S,," Rp 73,750 "
24/02/2023,14:51,Outlet W,," Rp 25,000 "
24/02/2023,14:51,Outlet E,Location A," Rp 22,200 "
24/02/2023,14:50,Outlet AE,," Rp 49,500 "
24/02/2023,14:50,Outlet S,," Rp 123,750 "
24/02/2023,14:50,Outlet D,Location A," Rp 20,000 "
24/02/2023,14:50,Outlet F,," Rp 50,000 "
24/02/2023,14:50,Outlet Q,," Rp 23,000 "
24/02/2023,14:49,Outlet S,," Rp 123,750 "
24/02/2023,14:49,Outlet E,Location A," Rp 72,150 "
24/02/2023,14:49,Outlet E,Location A," Rp 72,150 "
24/02/2023,14:49,Outlet H,," Rp 90,000 "
24/02/2023,14:49,Outlet H,," Rp 90,000 "
24/02/2023,14:49,Outlet K,," Rp 35,000 "
24/02/2023,14:48,Outlet AE,," Rp 49,500 "
24/02/2023,14:48,Outlet AE,," Rp 49,500 "
24/02/2023,14:48,Outlet S,," Rp 123,750 "
24/02/2023,14:48,Outlet AB,," Rp 55,000 "
24/02/2023,14:48,Outlet F,," Rp 50,000 "
24/02/2023,14:48,Outlet AE,," Rp 38,500 "
24/02/2023,14:48,Outlet BO,," Rp 348,700 "
24/02/2023,14:48,Outlet BO,," Rp 348,700 "
24/02/2023,14:48,Outlet BO,," Rp 348,700 "
24/02/2023,14:48,Outlet BO,," Rp 348,700 "
24/02/2023,14:48,Outlet BO,," Rp 348,700 "
24/02/2023,14:48,Outlet C,Location A," Rp 45,000 "
24/02/2023,14:47,Outlet F,," Rp 50,000 "
24/02/2023,14:46,Outlet J,," Rp 135,000 "
24/02/2023,14:46,Outlet F,," Rp 75,000 "
24/02/2023,14:46,Outlet F,," Rp 75,000 "
24/02/2023,14:46,Outlet AE,," Rp 33,000 "
24/02/2023,14:45,Outlet Z,," Rp 1,445,800 "
24/02/2023,14:45,Outlet F,," Rp 75,000 "
24/02/2023,14:45,Outlet F,," Rp 75,000 "
24/02/2023,14:44,Outlet X,," Rp 165,000 "
24/02/2023,14:44,Outlet G,," Rp 48,300 "
24/02/2023,14:43,Outlet F,," Rp 50,000 "
24/02/2023,14:42,Outlet Q,," Rp 23,000 "
24/02/2023,14:42,Outlet W,," Rp 47,000 "
24/02/2023,14:42,Outlet W,," Rp 47,000 "
24/02/2023,14:42,Outlet G,," Rp 316,800 "
24/02/2023,14:42,Outlet AP,," Rp 77,700 "
24/02/2023,14:42,Outlet F,," Rp 40,000 "
24/02/2023,14:41,Outlet Y,," Rp 37,400 "
24/02/2023,14:41,Outlet X,," Rp 158,400 "
24/02/2023,14:40,Outlet V,," Rp 58,850 "
24/02/2023,14:40,Outlet AH,," Rp 36,000 "
24/02/2023,14:40,Outlet AH,," Rp 36,000 "
24/02/2023,14:40,Outlet F,," Rp 35,000 "
24/02/2023,14:40,Outlet E,Location A," Rp 27,750 "
24/02/2023,14:40,Outlet D,Location A," Rp 10,000 "
24/02/2023,14:40,Outlet L,," Rp 43,000 "
24/02/2023,14:40,Outlet I,," Rp 45,000 "
24/02/2023,14:39,Outlet AE,," Rp 49,500 "
24/02/2023,14:39,Outlet AT,," Rp 44,000 "
24/02/2023,14:39,Outlet AT,," Rp 44,000 "
24/02/2023,14:39,Outlet V,," Rp 600,270 "
24/02/2023,14:39,Outlet V,," Rp 600,270 "
24/02/2023,14:39,Outlet D,Location A," Rp 20,000 "
24/02/2023,14:39,Outlet Y,," Rp 87,780 "
24/02/2023,14:39,Outlet Z,," Rp 1,305,900 "
24/02/2023,14:39,Outlet D,Location A," Rp 20,000 "
24/02/2023,14:38,Outlet T,," Rp 141,000 "
24/02/2023,14:38,Outlet T,," Rp 141,000 "
24/02/2023,14:38,Outlet AI,," Rp 40,000 "
24/02/2023,14:38,Outlet S,," Rp 123,750 "
24/02/2023,14:38,Outlet Q,," Rp 25,700 "
24/02/2023,14:38,Outlet AC,," Rp 18,000 "
24/02/2023,14:38,Outlet AE,," Rp 44,000 "
24/02/2023,14:38,Outlet AE,," Rp 44,000 "
24/02/2023,14:38,Outlet AE,," Rp 44,000 "
24/02/2023,14:38,Outlet AE,," Rp 44,000 "
24/02/2023,14:37,Outlet AD,," Rp 51,150 "
24/02/2023,14:37,Outlet AP,," Rp 94,350 "
24/02/2023,14:37,Outlet AP,," Rp 94,350 "
24/02/2023,14:37,Outlet O,," Rp 35,000 "
24/02/2023,14:35,Outlet V,," Rp 1,018,105 "
24/02/2023,14:35,Outlet Q,," Rp 48,700 "
24/02/2023,14:35,Outlet Q,," Rp 48,700 "
24/02/2023,14:35,Outlet L,," Rp 42,000 "
24/02/2023,14:35,Outlet AM,," Rp 78,000 "
24/02/2023,14:35,Outlet AM,," Rp 78,000 "
24/02/2023,14:35,Outlet V,," Rp 382,525 "
24/02/2023,14:35,Outlet V,," Rp 382,525 "
24/02/2023,14:35,Outlet F,," Rp 70,000 "
24/02/2023,14:35,Outlet U,," Rp 45,000 "
24/02/2023,14:35,Outlet I,," Rp 39,000 "
24/02/2023,14:35,Outlet AF,," Rp 90,000 "
24/02/2023,14:34,Outlet S,," Rp 123,750 "
24/02/2023,14:34,Outlet F,," Rp 35,000 "
24/02/2023,14:32,Outlet BP,," Rp 38,500 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet AU,," Rp 934,538 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet V,," Rp 1,071,070 "
24/02/2023,14:32,Outlet F,," Rp 50,000 "
24/02/2023,14:32,Outlet D,Location A," Rp 10,000 "
24/02/2023,14:31,Outlet J,," Rp 234,000 "
24/02/2023,14:31,Outlet J,," Rp 234,000 "
24/02/2023,14:30,Outlet AU,," Rp 395,472 "
24/02/2023,14:30,Outlet AU,," Rp 395,472 "
24/02/2023,14:30,Outlet AU,," Rp 395,472 "
24/02/2023,14:30,Outlet V,," Rp 1,233,496 "
